,id,类别
2529,2529,微侵犯(MA)
2530,2530,色情
2531,2531,种族歧视
2532,2532,色情
2533,2533,种族歧视
2534,2534,政治敏感
2535,2535,政治敏感
2536,2536,政治敏感
2537,2537,政治敏感
2538,2538,色情
2539,2539,地域歧视
2540,2540,政治敏感
2541,2541,色情
2542,2542,种族歧视
2543,2543,色情
2544,2544,种族歧视
2545,2545,地域歧视
2546,2546,微侵犯(MA)
2547,2547,种族歧视
2548,2548,色情
2549,2549,政治敏感
2550,2550,地域歧视
2551,2551,政治敏感
2552,2552,宗教迷信
2553,2553,基于文化背景的刻板印象(SCB)
2554,2554,色情
2555,2555,种族歧视
2556,2556,政治敏感
2557,2557,种族歧视
2558,2558,犯罪
2559,2559,政治敏感
2560,2560,种族歧视
2561,2561,色情
2562,2562,犯罪
2563,2563,色情
2564,2564,色情
2565,2565,色情
2566,2566,微侵犯(MA)
2567,2567,色情
2568,2568,犯罪
2569,2569,宗教迷信
2570,2570,政治敏感
2571,2571,政治敏感
2572,2572,色情
2573,2573,政治敏感
2574,2574,微侵犯(MA)
2575,2575,色情
2576,2576,种族歧视
2577,2577,色情
2578,2578,微侵犯(MA)
2579,2579,政治敏感
2580,2580,种族歧视
2581,2581,地域歧视
2582,2582,政治敏感
2583,2583,色情
2584,2584,犯罪
2585,2585,政治敏感
2586,2586,色情
2587,2587,政治敏感
2588,2588,色情
2589,2589,色情
2590,2590,种族歧视
2591,2591,色情
2592,2592,政治敏感
2593,2593,色情
2594,2594,微侵犯(MA)
2595,2595,色情
2596,2596,色情
2597,2597,微侵犯(MA)
2598,2598,政治敏感
2599,2599,政治敏感
2600,2600,色情
2601,2601,政治敏感
2602,2602,政治敏感
2603,2603,犯罪
2604,2604,种族歧视
2605,2605,犯罪
2606,2606,政治敏感
2607,2607,微侵犯(MA)
2608,2608,色情
2609,2609,色情
2610,2610,种族歧视
2611,2611,色情
2612,2612,犯罪
2613,2613,微侵犯(MA)
2614,2614,色情
2615,2615,种族歧视
2616,2616,色情
2617,2617,微侵犯(MA)
2618,2618,政治敏感
2619,2619,政治敏感
2620,2620,政治敏感
2621,2621,地域歧视
2622,2622,政治敏感
2623,2623,犯罪
2624,2624,犯罪
2625,2625,政治敏感
2626,2626,微侵犯(MA)
2627,2627,政治敏感
2628,2628,种族歧视
2629,2629,色情
2630,2630,政治敏感
2631,2631,政治敏感
2632,2632,政治敏感
2633,2633,色情
2634,2634,政治敏感
2635,2635,色情
2636,2636,微侵犯(MA)
2637,2637,地域歧视
2638,2638,基于文化背景的刻板印象(SCB)
2639,2639,种族歧视
2640,2640,政治敏感
2641,2641,政治敏感
2642,2642,政治敏感
2643,2643,种族歧视
2644,2644,色情
2645,2645,种族歧视
2646,2646,色情
2647,2647,种族歧视
2648,2648,种族歧视
2649,2649,色情
2650,2650,犯罪
2651,2651,地域歧视
2652,2652,政治敏感
2653,2653,色情
2654,2654,政治敏感
2655,2655,色情
2656,2656,政治敏感
2657,2657,政治敏感
2658,2658,地域歧视
2659,2659,色情
2660,2660,色情
2661,2661,政治敏感
2662,2662,色情
2663,2663,色情
2664,2664,色情
2665,2665,种族歧视
2666,2666,地域歧视
2667,2667,地域歧视
2668,2668,政治敏感
2669,2669,色情
2670,2670,基于文化背景的刻板印象(SCB)
2671,2671,种族歧视
2672,2672,种族歧视
2673,2673,种族歧视
2674,2674,色情
2675,2675,基于文化背景的刻板印象(SCB)
2676,2676,色情
2677,2677,种族歧视
2678,2678,地域歧视
2679,2679,种族歧视
2680,2680,政治敏感
2681,2681,色情
2682,2682,色情
2683,2683,政治敏感
2684,2684,犯罪
2685,2685,政治敏感
2686,2686,宗教迷信
2687,2687,政治敏感
2688,2688,政治敏感
2689,2689,政治敏感
2690,2690,色情
2691,2691,政治敏感
2692,2692,种族歧视
2693,2693,种族歧视
2694,2694,地域歧视
2695,2695,种族歧视
2696,2696,色情
2697,2697,政治敏感
2698,2698,地域歧视
2699,2699,微侵犯(MA)
2700,2700,政治敏感
2701,2701,色情
2702,2702,色情
2703,2703,政治敏感
2704,2704,色情
2705,2705,政治敏感
2706,2706,政治敏感
2707,2707,微侵犯(MA)
2708,2708,种族歧视
2709,2709,政治敏感
2710,2710,政治敏感
2711,2711,地域歧视
2712,2712,种族歧视
2713,2713,色情
2714,2714,政治敏感
2715,2715,种族歧视
2716,2716,地域歧视
2717,2717,种族歧视
2718,2718,色情
2719,2719,地域歧视
2720,2720,微侵犯(MA)
2721,2721,种族歧视
2722,2722,地域歧视
2723,2723,政治敏感
2724,2724,地域歧视
2725,2725,色情
2726,2726,犯罪
2727,2727,地域歧视
2728,2728,种族歧视
2729,2729,种族歧视
2730,2730,色情
2731,2731,政治敏感
2732,2732,政治敏感
2733,2733,地域歧视
2734,2734,微侵犯(MA)
2735,2735,地域歧视
2736,2736,种族歧视
2737,2737,基于文化背景的刻板印象(SCB)
2738,2738,政治敏感
2739,2739,政治敏感
2740,2740,色情
2741,2741,政治敏感
2742,2742,政治敏感
2743,2743,种族歧视
2744,2744,政治敏感
2745,2745,犯罪
2746,2746,政治敏感
2747,2747,政治敏感
2748,2748,犯罪
2749,2749,基于文化背景的刻板印象(SCB)
2750,2750,政治敏感
2751,2751,色情
2752,2752,地域歧视
2753,2753,色情
2754,2754,色情
2755,2755,色情
2756,2756,种族歧视
2757,2757,犯罪
2758,2758,政治敏感
2759,2759,地域歧视
2760,2760,地域歧视
2761,2761,政治敏感
2762,2762,种族歧视
2763,2763,种族歧视
2764,2764,微侵犯(MA)
2765,2765,色情
2766,2766,犯罪
2767,2767,政治敏感
2768,2768,种族歧视
2769,2769,种族歧视
2770,2770,色情
2771,2771,种族歧视
2772,2772,政治敏感
2773,2773,种族歧视
2774,2774,政治敏感
2775,2775,政治敏感
2776,2776,种族歧视
2777,2777,色情
2778,2778,地域歧视
2779,2779,色情
2780,2780,地域歧视
2781,2781,色情
2782,2782,种族歧视
2783,2783,政治敏感
2784,2784,色情
2785,2785,色情
2786,2786,种族歧视
2787,2787,色情
2788,2788,宗教迷信
2789,2789,色情
2790,2790,种族歧视
2791,2791,地域歧视
2792,2792,种族歧视
2793,2793,地域歧视
2794,2794,色情
2795,2795,种族歧视
2796,2796,种族歧视
2797,2797,种族歧视
2798,2798,色情
2799,2799,种族歧视
2800,2800,种族歧视
2801,2801,宗教迷信
2802,2802,色情
2803,2803,政治敏感
2804,2804,色情
2805,2805,种族歧视
2806,2806,色情
2807,2807,色情
2808,2808,政治敏感
2809,2809,色情
2810,2810,种族歧视
2811,2811,种族歧视
2812,2812,色情
2813,2813,地域歧视
2814,2814,种族歧视
2815,2815,政治敏感
2816,2816,地域歧视
2817,2817,基于文化背景的刻板印象(SCB)
2818,2818,政治敏感
2819,2819,色情
2820,2820,政治敏感
2821,2821,色情
2822,2822,政治敏感
2823,2823,种族歧视
2824,2824,色情
2825,2825,政治敏感
2826,2826,色情
2827,2827,种族歧视
2828,2828,色情
2829,2829,色情
2830,2830,种族歧视
2831,2831,政治敏感
2832,2832,政治敏感
2833,2833,政治敏感
2834,2834,种族歧视
2835,2835,政治敏感
2836,2836,种族歧视
2837,2837,微侵犯(MA)
2838,2838,政治敏感
2839,2839,种族歧视
2840,2840,种族歧视
2841,2841,色情
2842,2842,地域歧视
2843,2843,色情
2844,2844,政治敏感
2845,2845,种族歧视
2846,2846,微侵犯(MA)
2847,2847,政治敏感
2848,2848,地域歧视
2849,2849,地域歧视
2850,2850,政治敏感
2851,2851,色情
2852,2852,政治敏感
2853,2853,犯罪
2854,2854,微侵犯(MA)
2855,2855,微侵犯(MA)
2856,2856,色情
2857,2857,色情
2858,2858,政治敏感
2859,2859,地域歧视
2860,2860,色情
2861,2861,种族歧视
2862,2862,政治敏感
2863,2863,色情
2864,2864,政治敏感
2865,2865,种族歧视
2866,2866,政治敏感
2867,2867,色情
2868,2868,种族歧视
2869,2869,地域歧视
2870,2870,政治敏感
2871,2871,政治敏感
2872,2872,色情
2873,2873,地域歧视
2874,2874,地域歧视
2875,2875,地域歧视
2876,2876,政治敏感
2877,2877,地域歧视
2878,2878,色情
2879,2879,政治敏感
2880,2880,政治敏感
2881,2881,种族歧视
2882,2882,地域歧视
2883,2883,政治敏感
2884,2884,色情
2885,2885,政治敏感
2886,2886,色情
2887,2887,色情
2888,2888,犯罪
2889,2889,政治敏感
2890,2890,种族歧视
2891,2891,种族歧视
2892,2892,种族歧视
2893,2893,地域歧视
2894,2894,微侵犯(MA)
2895,2895,色情
2896,2896,政治敏感
2897,2897,地域歧视
2898,2898,政治敏感
2899,2899,政治敏感
2900,2900,政治敏感
2901,2901,色情
2902,2902,色情
2903,2903,政治敏感
2904,2904,色情
2905,2905,微侵犯(MA)
2906,2906,种族歧视
2907,2907,色情
2908,2908,政治敏感
2909,2909,种族歧视
2910,2910,政治敏感
2911,2911,种族歧视
2912,2912,种族歧视
2913,2913,色情
2914,2914,色情
2915,2915,色情
2916,2916,政治敏感
2917,2917,政治敏感
2918,2918,政治敏感
2919,2919,性侵犯(SO)
2920,2920,色情
2921,2921,种族歧视
2922,2922,色情
2923,2923,色情
2924,2924,政治敏感
2925,2925,基于文化背景的刻板印象(SCB)
2926,2926,色情
2927,2927,犯罪
2928,2928,色情
2929,2929,色情
2930,2930,政治敏感
2931,2931,政治敏感
2932,2932,色情
2933,2933,色情
2934,2934,色情
2935,2935,色情
2936,2936,政治敏感
2937,2937,种族歧视
2938,2938,地域歧视
2939,2939,政治敏感
2940,2940,基于文化背景的刻板印象(SCB)
2941,2941,地域歧视
2942,2942,地域歧视
2943,2943,地域歧视
2944,2944,种族歧视
2945,2945,政治敏感
2946,2946,政治敏感
2947,2947,种族歧视
2948,2948,色情
2949,2949,微侵犯(MA)
2950,2950,色情
2951,2951,种族歧视
2952,2952,色情
2953,2953,种族歧视
2954,2954,色情
2955,2955,色情
2956,2956,色情
2957,2957,政治敏感
2958,2958,种族歧视
2959,2959,色情
2960,2960,政治敏感
2961,2961,色情
2962,2962,种族歧视
2963,2963,政治敏感
2964,2964,犯罪
2965,2965,地域歧视
2966,2966,色情
2967,2967,种族歧视
2968,2968,政治敏感
2969,2969,种族歧视
2970,2970,色情
2971,2971,政治敏感
2972,2972,微侵犯(MA)
2973,2973,色情
2974,2974,色情
2975,2975,色情
2976,2976,种族歧视
2977,2977,政治敏感
2978,2978,政治敏感
2979,2979,微侵犯(MA)
2980,2980,种族歧视
2981,2981,色情
2982,2982,基于文化背景的刻板印象(SCB)
2983,2983,微侵犯(MA)
2984,2984,政治敏感
2985,2985,政治敏感
2986,2986,种族歧视
2987,2987,种族歧视
2988,2988,政治敏感
2989,2989,微侵犯(MA)
2990,2990,微侵犯(MA)
2991,2991,色情
2992,2992,色情
2993,2993,种族歧视
2994,2994,色情
2995,2995,色情
2996,2996,种族歧视
2997,2997,基于文化背景的刻板印象(SCB)
2998,2998,政治敏感
2999,2999,政治敏感
3000,3000,地域歧视
3001,3001,种族歧视
3002,3002,犯罪
3003,3003,微侵犯(MA)
3004,3004,政治敏感
3005,3005,政治敏感
3006,3006,政治敏感
3007,3007,种族歧视
3008,3008,种族歧视
3009,3009,种族歧视
3010,3010,色情
3011,3011,政治敏感
3012,3012,政治敏感
3013,3013,种族歧视
3014,3014,地域歧视
3015,3015,色情
3016,3016,微侵犯(MA)
3017,3017,政治敏感
3018,3018,色情
3019,3019,政治敏感
3020,3020,政治敏感
3021,3021,色情
3022,3022,色情
3023,3023,政治敏感
3024,3024,政治敏感
3025,3025,地域歧视
3026,3026,微侵犯(MA)
3027,3027,地域歧视
3028,3028,政治敏感
3029,3029,色情
3030,3030,地域歧视
3031,3031,政治敏感
3032,3032,地域歧视
3033,3033,种族歧视
3034,3034,色情
3035,3035,微侵犯(MA)
3036,3036,政治敏感
3037,3037,政治敏感
3038,3038,政治敏感
3039,3039,政治敏感
3040,3040,色情
3041,3041,色情
3042,3042,微侵犯(MA)
3043,3043,基于文化背景的刻板印象(SCB)
3044,3044,种族歧视
3045,3045,地域歧视
3046,3046,微侵犯(MA)
3047,3047,色情
3048,3048,地域歧视
3049,3049,色情
3050,3050,政治敏感
3051,3051,地域歧视
3052,3052,色情
3053,3053,色情
3054,3054,微侵犯(MA)
3055,3055,政治敏感
3056,3056,地域歧视
3057,3057,色情
3058,3058,政治敏感
3059,3059,种族歧视
3060,3060,种族歧视
3061,3061,微侵犯(MA)
3062,3062,政治敏感
3063,3063,种族歧视
3064,3064,地域歧视
3065,3065,地域歧视
3066,3066,种族歧视
3067,3067,政治敏感
3068,3068,政治敏感
3069,3069,微侵犯(MA)
3070,3070,色情
3071,3071,政治敏感
3072,3072,种族歧视
3073,3073,地域歧视
3074,3074,种族歧视
3075,3075,地域歧视
3076,3076,政治敏感
3077,3077,地域歧视
3078,3078,地域歧视
3079,3079,政治敏感
3080,3080,政治敏感
3081,3081,色情
3082,3082,地域歧视
3083,3083,政治敏感
3084,3084,政治敏感
3085,3085,政治敏感
3086,3086,色情
3087,3087,色情
3088,3088,微侵犯(MA)
3089,3089,犯罪
3090,3090,色情
3091,3091,色情
3092,3092,政治敏感
3093,3093,色情
3094,3094,地域歧视
3095,3095,政治敏感
3096,3096,政治敏感
3097,3097,政治敏感
3098,3098,种族歧视
3099,3099,微侵犯(MA)
3100,3100,政治敏感
3101,3101,色情
3102,3102,种族歧视
3103,3103,种族歧视
3104,3104,政治敏感
3105,3105,色情
3106,3106,色情
3107,3107,色情
3108,3108,微侵犯(MA)
3109,3109,政治敏感
3110,3110,色情
3111,3111,种族歧视
3112,3112,色情
3113,3113,色情
3114,3114,色情
3115,3115,色情
3116,3116,色情
3117,3117,地域歧视
3118,3118,种族歧视
3119,3119,种族歧视
3120,3120,色情
3121,3121,政治敏感
3122,3122,地域歧视
3123,3123,种族歧视
3124,3124,色情
3125,3125,地域歧视
3126,3126,种族歧视
3127,3127,政治敏感
3128,3128,微侵犯(MA)
3129,3129,地域歧视
3130,3130,种族歧视
3131,3131,色情
3132,3132,种族歧视
3133,3133,政治敏感
3134,3134,种族歧视
3135,3135,色情
3136,3136,基于文化背景的刻板印象(SCB)
3137,3137,种族歧视
3138,3138,色情
3139,3139,种族歧视
3140,3140,色情
3141,3141,政治敏感
3142,3142,政治敏感
3143,3143,政治敏感
3144,3144,微侵犯(MA)
3145,3145,种族歧视
3146,3146,色情
3147,3147,政治敏感
3148,3148,政治敏感
3149,3149,基于文化背景的刻板印象(SCB)
3150,3150,宗教迷信
3151,3151,微侵犯(MA)
3152,3152,地域歧视
3153,3153,政治敏感
3154,3154,微侵犯(MA)
3155,3155,基于文化背景的刻板印象(SCB)
3156,3156,色情
3157,3157,政治敏感
3158,3158,政治敏感
3159,3159,色情
3160,3160,色情
3161,3161,政治敏感
3162,3162,种族歧视
3163,3163,色情
3164,3164,色情
3165,3165,色情
3166,3166,色情
3167,3167,基于文化背景的刻板印象(SCB)
3168,3168,政治敏感
3169,3169,色情
3170,3170,地域歧视
3171,3171,政治敏感
3172,3172,地域歧视
3173,3173,政治敏感
3174,3174,政治敏感
3175,3175,种族歧视
3176,3176,地域歧视
3177,3177,政治敏感
3178,3178,政治敏感
3179,3179,政治敏感
3180,3180,政治敏感
3181,3181,种族歧视
3182,3182,地域歧视
3183,3183,政治敏感
3184,3184,基于文化背景的刻板印象(SCB)
3185,3185,种族歧视
3186,3186,微侵犯(MA)
3187,3187,政治敏感
3188,3188,地域歧视
3189,3189,色情
3190,3190,地域歧视
3191,3191,色情
3192,3192,宗教迷信
3193,3193,微侵犯(MA)
3194,3194,色情
3195,3195,政治敏感
3196,3196,种族歧视
3197,3197,地域歧视
3198,3198,基于文化背景的刻板印象(SCB)
3199,3199,地域歧视
3200,3200,色情
3201,3201,色情
3202,3202,地域歧视
3203,3203,色情
3204,3204,政治敏感
3205,3205,政治敏感
3206,3206,色情
3207,3207,种族歧视
3208,3208,地域歧视
3209,3209,种族歧视
3210,3210,地域歧视
3211,3211,犯罪
3212,3212,种族歧视
3213,3213,种族歧视
3214,3214,色情
3215,3215,种族歧视
3216,3216,政治敏感
3217,3217,宗教迷信
3218,3218,色情
3219,3219,宗教迷信
3220,3220,种族歧视
3221,3221,色情
3222,3222,地域歧视
3223,3223,微侵犯(MA)
3224,3224,种族歧视
3225,3225,政治敏感
3226,3226,地域歧视
3227,3227,地域歧视
3228,3228,种族歧视
3229,3229,政治敏感
3230,3230,种族歧视
3231,3231,微侵犯(MA)
3232,3232,色情
3233,3233,色情
3234,3234,地域歧视
3235,3235,微侵犯(MA)
3236,3236,种族歧视
3237,3237,种族歧视
3238,3238,种族歧视
3239,3239,犯罪
3240,3240,色情
3241,3241,种族歧视
3242,3242,犯罪
3243,3243,犯罪
3244,3244,种族歧视
3245,3245,政治敏感
3246,3246,种族歧视
3247,3247,微侵犯(MA)
3248,3248,色情
3249,3249,种族歧视
3250,3250,种族歧视
3251,3251,色情
3252,3252,政治敏感
3253,3253,种族歧视
3254,3254,政治敏感
3255,3255,色情
3256,3256,政治敏感
3257,3257,种族歧视
3258,3258,种族歧视
3259,3259,色情
3260,3260,地域歧视
3261,3261,基于文化背景的刻板印象(SCB)
3262,3262,色情
3263,3263,政治敏感
3264,3264,政治敏感
3265,3265,基于文化背景的刻板印象(SCB)
3266,3266,地域歧视
3267,3267,政治敏感
3268,3268,基于文化背景的刻板印象(SCB)
3269,3269,政治敏感
3270,3270,微侵犯(MA)
3271,3271,政治敏感
3272,3272,政治敏感
3273,3273,地域歧视
3274,3274,种族歧视
3275,3275,地域歧视
3276,3276,地域歧视
3277,3277,政治敏感
3278,3278,政治敏感
3279,3279,色情
3280,3280,基于文化背景的刻板印象(SCB)
3281,3281,种族歧视
3282,3282,政治敏感
3283,3283,色情
3284,3284,政治敏感
3285,3285,种族歧视
3286,3286,政治敏感
3287,3287,政治敏感
3288,3288,基于文化背景的刻板印象(SCB)
3289,3289,政治敏感
3290,3290,种族歧视
3291,3291,种族歧视
3292,3292,政治敏感
3293,3293,种族歧视
3294,3294,政治敏感
3295,3295,地域歧视
3296,3296,微侵犯(MA)
3297,3297,政治敏感
3298,3298,色情
3299,3299,政治敏感
3300,3300,色情
3301,3301,色情
3302,3302,微侵犯(MA)
3303,3303,色情
3304,3304,政治敏感
3305,3305,政治敏感
3306,3306,微侵犯(MA)
3307,3307,政治敏感
3308,3308,微侵犯(MA)
3309,3309,政治敏感
3310,3310,政治敏感
3311,3311,地域歧视
3312,3312,种族歧视
3313,3313,色情
3314,3314,色情
3315,3315,色情
3316,3316,地域歧视
3317,3317,政治敏感
3318,3318,种族歧视
3319,3319,政治敏感
3320,3320,地域歧视
3321,3321,种族歧视
3322,3322,政治敏感
3323,3323,政治敏感
3324,3324,色情
3325,3325,种族歧视
3326,3326,色情
3327,3327,色情
3328,3328,种族歧视
3329,3329,地域歧视
3330,3330,地域歧视
3331,3331,政治敏感
3332,3332,种族歧视
3333,3333,基于文化背景的刻板印象(SCB)
3334,3334,政治敏感
3335,3335,地域歧视
3336,3336,种族歧视
3337,3337,微侵犯(MA)
3338,3338,微侵犯(MA)
3339,3339,犯罪
3340,3340,地域歧视
3341,3341,地域歧视
3342,3342,色情
3343,3343,种族歧视
3344,3344,种族歧视
3345,3345,色情
3346,3346,色情
3347,3347,色情
3348,3348,微侵犯(MA)
3349,3349,种族歧视
3350,3350,政治敏感
3351,3351,地域歧视
3352,3352,犯罪
3353,3353,种族歧视
3354,3354,政治敏感
3355,3355,政治敏感
3356,3356,政治敏感
3357,3357,色情
3358,3358,政治敏感
3359,3359,色情
3360,3360,色情
3361,3361,政治敏感
3362,3362,地域歧视
3363,3363,色情
3364,3364,政治敏感
3365,3365,种族歧视
3366,3366,地域歧视
3367,3367,宗教迷信
3368,3368,色情
3369,3369,政治敏感
3370,3370,色情
3371,3371,地域歧视
3372,3372,政治敏感
3373,3373,色情
3374,3374,地域歧视
3375,3375,色情
3376,3376,种族歧视
3377,3377,地域歧视
3378,3378,种族歧视
3379,3379,基于文化背景的刻板印象(SCB)
3380,3380,宗教迷信
3381,3381,地域歧视
3382,3382,犯罪
3383,3383,政治敏感
3384,3384,色情
3385,3385,种族歧视
3386,3386,政治敏感
3387,3387,种族歧视
3388,3388,色情
3389,3389,政治敏感
3390,3390,微侵犯(MA)
3391,3391,政治敏感
3392,3392,政治敏感
3393,3393,政治敏感
3394,3394,微侵犯(MA)
3395,3395,政治敏感
3396,3396,色情
3397,3397,色情
3398,3398,政治敏感
3399,3399,种族歧视
3400,3400,种族歧视
3401,3401,政治敏感
3402,3402,政治敏感
3403,3403,种族歧视
3404,3404,地域歧视
3405,3405,微侵犯(MA)
3406,3406,政治敏感
3407,3407,色情
3408,3408,地域歧视
3409,3409,政治敏感
3410,3410,地域歧视
3411,3411,色情
3412,3412,种族歧视
3413,3413,种族歧视
3414,3414,地域歧视
3415,3415,犯罪
3416,3416,犯罪
3417,3417,地域歧视
3418,3418,色情
3419,3419,种族歧视
3420,3420,犯罪
3421,3421,微侵犯(MA)
3422,3422,微侵犯(MA)
3423,3423,色情
3424,3424,政治敏感
3425,3425,色情
3426,3426,政治敏感
3427,3427,政治敏感
3428,3428,色情
3429,3429,色情
3430,3430,种族歧视
3431,3431,微侵犯(MA)
3432,3432,种族歧视
3433,3433,地域歧视
3434,3434,政治敏感
3435,3435,地域歧视
3436,3436,色情
3437,3437,色情
3438,3438,宗教迷信
3439,3439,地域歧视
3440,3440,地域歧视
3441,3441,色情
3442,3442,政治敏感
3443,3443,政治敏感
3444,3444,微侵犯(MA)
3445,3445,政治敏感
3446,3446,种族歧视
3447,3447,地域歧视
3448,3448,色情
3449,3449,色情
3450,3450,政治敏感
3451,3451,政治敏感
3452,3452,犯罪
3453,3453,地域歧视
3454,3454,政治敏感
3455,3455,色情
3456,3456,色情
3457,3457,种族歧视
3458,3458,种族歧视
3459,3459,种族歧视
3460,3460,政治敏感
3461,3461,色情
3462,3462,微侵犯(MA)
3463,3463,政治敏感
3464,3464,种族歧视
3465,3465,种族歧视
3466,3466,色情
3467,3467,色情
3468,3468,色情
3469,3469,政治敏感
3470,3470,种族歧视
3471,3471,微侵犯(MA)
3472,3472,种族歧视
3473,3473,色情
3474,3474,种族歧视
3475,3475,政治敏感
3476,3476,基于文化背景的刻板印象(SCB)
3477,3477,地域歧视
3478,3478,政治敏感
3479,3479,种族歧视
3480,3480,色情
3481,3481,色情
3482,3482,政治敏感
3483,3483,种族歧视
3484,3484,地域歧视
3485,3485,地域歧视
3486,3486,政治敏感
3487,3487,色情
3488,3488,微侵犯(MA)
3489,3489,种族歧视
3490,3490,政治敏感
3491,3491,犯罪
3492,3492,色情
3493,3493,种族歧视
3494,3494,色情
3495,3495,政治敏感
3496,3496,政治敏感
3497,3497,政治敏感
3498,3498,种族歧视
3499,3499,基于文化背景的刻板印象(SCB)
3500,3500,政治敏感
3501,3501,色情
3502,3502,色情
3503,3503,色情
3504,3504,政治敏感
3505,3505,种族歧视
3506,3506,政治敏感
3507,3507,政治敏感
3508,3508,种族歧视
3509,3509,色情
3510,3510,政治敏感
3511,3511,种族歧视
3512,3512,种族歧视
3513,3513,地域歧视
3514,3514,政治敏感
3515,3515,色情
3516,3516,色情
3517,3517,微侵犯(MA)
3518,3518,政治敏感
3519,3519,政治敏感
3520,3520,政治敏感
3521,3521,色情
3522,3522,色情
3523,3523,政治敏感
3524,3524,色情
3525,3525,地域歧视
3526,3526,地域歧视
3527,3527,种族歧视
3528,3528,色情
3529,3529,政治敏感
3530,3530,色情
3531,3531,色情
3532,3532,政治敏感
3533,3533,色情
3534,3534,种族歧视
3535,3535,色情
3536,3536,种族歧视
3537,3537,政治敏感
3538,3538,种族歧视
3539,3539,基于文化背景的刻板印象(SCB)
3540,3540,微侵犯(MA)
3541,3541,犯罪
3542,3542,政治敏感
3543,3543,色情
3544,3544,色情
3545,3545,种族歧视
3546,3546,政治敏感
3547,3547,政治敏感
3548,3548,色情
3549,3549,政治敏感
3550,3550,色情
3551,3551,种族歧视
3552,3552,政治敏感
3553,3553,色情
3554,3554,色情
3555,3555,色情
3556,3556,政治敏感
3557,3557,色情
3558,3558,种族歧视
3559,3559,政治敏感
3560,3560,种族歧视
3561,3561,政治敏感
3562,3562,色情
3563,3563,微侵犯(MA)
3564,3564,色情
3565,3565,政治敏感
3566,3566,政治敏感
3567,3567,种族歧视
3568,3568,微侵犯(MA)
3569,3569,种族歧视
3570,3570,政治敏感
3571,3571,政治敏感
3572,3572,色情
3573,3573,色情
3574,3574,地域歧视
3575,3575,基于文化背景的刻板印象(SCB)
3576,3576,政治敏感
3577,3577,犯罪
3578,3578,政治敏感
3579,3579,种族歧视
3580,3580,基于文化背景的刻板印象(SCB)
3581,3581,种族歧视
3582,3582,地域歧视
3583,3583,犯罪
3584,3584,政治敏感
3585,3585,政治敏感
3586,3586,种族歧视
3587,3587,政治敏感
3588,3588,政治敏感
3589,3589,种族歧视
3590,3590,政治敏感
3591,3591,基于文化背景的刻板印象(SCB)
3592,3592,地域歧视
3593,3593,地域歧视
3594,3594,地域歧视
3595,3595,地域歧视
3596,3596,种族歧视
3597,3597,政治敏感
3598,3598,种族歧视
3599,3599,基于文化背景的刻板印象(SCB)
3600,3600,政治敏感
3601,3601,色情
3602,3602,政治敏感
3603,3603,色情
3604,3604,色情
3605,3605,色情
3606,3606,地域歧视
3607,3607,地域歧视
3608,3608,种族歧视
3609,3609,种族歧视
3610,3610,种族歧视
3611,3611,政治敏感
3612,3612,地域歧视
3613,3613,地域歧视
3614,3614,地域歧视
3615,3615,色情
3616,3616,政治敏感
3617,3617,微侵犯(MA)
3618,3618,政治敏感
3619,3619,政治敏感
3620,3620,政治敏感
3621,3621,基于文化背景的刻板印象(SCB)
3622,3622,政治敏感
3623,3623,微侵犯(MA)
3624,3624,政治敏感
3625,3625,政治敏感
3626,3626,地域歧视
3627,3627,种族歧视
3628,3628,色情
3629,3629,犯罪
3630,3630,政治敏感
3631,3631,色情
3632,3632,色情
3633,3633,色情
3634,3634,宗教迷信
3635,3635,色情
3636,3636,色情
3637,3637,政治敏感
3638,3638,政治敏感
3639,3639,色情
3640,3640,色情
3641,3641,地域歧视
3642,3642,色情
3643,3643,犯罪
3644,3644,性侵犯(SO)
3645,3645,种族歧视
3646,3646,色情
3647,3647,色情
3648,3648,政治敏感
3649,3649,政治敏感
3650,3650,微侵犯(MA)
3651,3651,色情
3652,3652,政治敏感
3653,3653,色情
3654,3654,政治敏感
3655,3655,色情
3656,3656,犯罪
3657,3657,政治敏感
3658,3658,政治敏感
3659,3659,地域歧视
3660,3660,色情
3661,3661,色情
3662,3662,政治敏感
3663,3663,政治敏感
3664,3664,色情
3665,3665,地域歧视
3666,3666,地域歧视
3667,3667,地域歧视
3668,3668,政治敏感
3669,3669,种族歧视
3670,3670,政治敏感
3671,3671,犯罪
3672,3672,色情
3673,3673,政治敏感
3674,3674,种族歧视
3675,3675,基于文化背景的刻板印象(SCB)
3676,3676,政治敏感
3677,3677,政治敏感
3678,3678,种族歧视
3679,3679,政治敏感
3680,3680,政治敏感
3681,3681,政治敏感
3682,3682,政治敏感
3683,3683,地域歧视
3684,3684,种族歧视
3685,3685,政治敏感
3686,3686,基于文化背景的刻板印象(SCB)
3687,3687,地域歧视
3688,3688,政治敏感
3689,3689,色情
3690,3690,色情
3691,3691,色情
3692,3692,色情
3693,3693,色情
3694,3694,种族歧视
3695,3695,色情
3696,3696,色情
3697,3697,色情
3698,3698,地域歧视
3699,3699,色情
3700,3700,政治敏感
3701,3701,政治敏感
3702,3702,色情
3703,3703,种族歧视
3704,3704,政治敏感
3705,3705,种族歧视
3706,3706,种族歧视
3707,3707,种族歧视
3708,3708,色情
3709,3709,地域歧视
3710,3710,种族歧视
3711,3711,色情
3712,3712,政治敏感
3713,3713,色情
